Country Name,Indicator Name,Year,Death Rate
Bermuda,"Death rate, crude (per 1,000 people)",2014,7.8
Bolivia,"Death rate, crude (per 1,000 people)",2014,7.262
Brazil,"Death rate, crude (per 1,000 people)",2014,6.272
Barbados,"Death rate, crude (per 1,000 people)",2014,8.797
Brunei Darussalam,"Death rate, crude (per 1,000 people)",2014,4.162
Bhutan,"Death rate, crude (per 1,000 people)",2014,6.705
Botswana,"Death rate, crude (per 1,000 people)",2014,7.927
Central African Republic,"Death rate, crude (per 1,000 people)",2014,13.517
Canada,"Death rate, crude (per 1,000 people)",2014,7.3
Central Europe and the Baltics,"Death rate, crude (per 1,000 people)",2014,11.37511582
Switzerland,"Death rate, crude (per 1,000 people)",2014,7.8
Channel Islands,"Death rate, crude (per 1,000 people)",2014,8.066520831
Chile,"Death rate, crude (per 1,000 people)",2014,6.12
China,"Death rate, crude (per 1,000 people)",2014,7.12
Cote d'Ivoire,"Death rate, crude (per 1,000 people)",2014,9.847
Cameroon,"Death rate, crude (per 1,000 people)",2014,9.548
"Congo, Dem. Rep.","Death rate, crude (per 1,000 people)",2014,10.551
"Congo, Rep.","Death rate, crude (per 1,000 people)",2014,7.358
Colombia,"Death rate, crude (per 1,000 people)",2014,5.106
Comoros,"Death rate, crude (per 1,000 people)",2014,8.865
Cabo Verde,"Death rate, crude (per 1,000 people)",2014,5.401
Costa Rica,"Death rate, crude (per 1,000 people)",2014,5.059
Caribbean small states,"Death rate, crude (per 1,000 people)",2014,7.273636637
Cuba,"Death rate, crude (per 1,000 people)",2014,8.833
Curacao,"Death rate, crude (per 1,000 people)",2014,8.8
Cayman Islands,"Death rate, crude (per 1,000 people)",2014,2.9
Cyprus,"Death rate, crude (per 1,000 people)",2014,6.317
Czechia,"Death rate, crude (per 1,000 people)",2014,10.0
Germany,"Death rate, crude (per 1,000 people)",2014,10.7
Djibouti,"Death rate, crude (per 1,000 people)",2014,8.672
Dominica,"Death rate, crude (per 1,000 people)",2014,12.401
Denmark,"Death rate, crude (per 1,000 people)",2014,9.1
Dominican Republic,"Death rate, crude (per 1,000 people)",2014,5.827
Algeria,"Death rate, crude (per 1,000 people)",2014,4.555
East Asia & Pacific (excluding high income),"Death rate, crude (per 1,000 people)",2014,7.048906621
Early-demographic dividend,"Death rate, crude (per 1,000 people)",2014,6.614784512
East Asia & Pacific,"Death rate, crude (per 1,000 people)",2014,7.164243821
Europe & Central Asia (excluding high income),"Death rate, crude (per 1,000 people)",2014,8.231924297
Europe & Central Asia,"Death rate, crude (per 1,000 people)",2014,9.839434194
Ecuador,"Death rate, crude (per 1,000 people)",2014,4.752
"Egypt, Arab Rep.","Death rate, crude (per 1,000 people)",2014,5.823
Euro area,"Death rate, crude (per 1,000 people)",2014,9.504254302
Eritrea,"Death rate, crude (per 1,000 people)",2014,6.806
Spain,"Death rate, crude (per 1,000 people)",2014,8.5
Estonia,"Death rate, crude (per 1,000 people)",2014,11.8
Ethiopia,"Death rate, crude (per 1,000 people)",2014,7.502
European Union,"Death rate, crude (per 1,000 people)",2014,9.850477341
Fragile and conflict affected situations,"Death rate, crude (per 1,000 people)",2014,9.875564961
Finland,"Death rate, crude (per 1,000 people)",2014,9.6
Fiji,"Death rate, crude (per 1,000 people)",2014,7.584
France,"Death rate, crude (per 1,000 people)",2014,8.4
Faroe Islands,"Death rate, crude (per 1,000 people)",2014,8.2
"Micronesia, Fed. Sts.","Death rate, crude (per 1,000 people)",2014,4.844
Gabon,"Death rate, crude (per 1,000 people)",2014,7.659
United Kingdom,"Death rate, crude (per 1,000 people)",2014,8.8
Georgia,"Death rate, crude (per 1,000 people)",2014,12.576
Ghana,"Death rate, crude (per 1,000 people)",2014,7.817
Gibraltar,"Death rate, crude (per 1,000 people)",2014,7.395
Guinea,"Death rate, crude (per 1,000 people)",2014,10.856
"Gambia, The","Death rate, crude (per 1,000 people)",2014,7.916
Guinea-Bissau,"Death rate, crude (per 1,000 people)",2014,9.549
Equatorial Guinea,"Death rate, crude (per 1,000 people)",2014,9.965
Greece,"Death rate, crude (per 1,000 people)",2014,10.4
Grenada,"Death rate, crude (per 1,000 people)",2014,7.502
Greenland,"Death rate, crude (per 1,000 people)",2014,8.2
Guatemala,"Death rate, crude (per 1,000 people)",2014,5.071
Guam,"Death rate, crude (per 1,000 people)",2014,5.71
Guyana,"Death rate, crude (per 1,000 people)",2014,7.459
High income,"Death rate, crude (per 1,000 people)",2014,8.967234756
"Hong Kong SAR, China","Death rate, crude (per 1,000 people)",2014,6.2
Honduras,"Death rate, crude (per 1,000 people)",2014,4.16
Heavily indebted poor countries (HIPC),"Death rate, crude (per 1,000 people)",2014,8.55539489
Croatia,"Death rate, crude (per 1,000 people)",2014,12.0
Haiti,"Death rate, crude (per 1,000 people)",2014,8.243
Hungary,"Death rate, crude (per 1,000 people)",2014,12.8
IBRD only,"Death rate, crude (per 1,000 people)",2014,7.09119139
IDA & IBRD total,"Death rate, crude (per 1,000 people)",2014,7.441697765
IDA total,"Death rate, crude (per 1,000 people)",2014,8.488703113
IDA blend,"Death rate, crude (per 1,000 people)",2014,9.57424331
Indonesia,"Death rate, crude (per 1,000 people)",2014,7.43
IDA only,"Death rate, crude (per 1,000 people)",2014,7.940672726
Isle of Man,"Death rate, crude (per 1,000 people)",2014,9.781
India,"Death rate, crude (per 1,000 people)",2014,6.79
Not classified,"Death rate, crude (per 1,000 people)",2014,
Ireland,"Death rate, crude (per 1,000 people)",2014,6.3
"Iran, Islamic Rep.","Death rate, crude (per 1,000 people)",2014,4.905
Iraq,"Death rate, crude (per 1,000 people)",2014,5.16
Iceland,"Death rate, crude (per 1,000 people)",2014,6.3
Israel,"Death rate, crude (per 1,000 people)",2014,5.2
Italy,"Death rate, crude (per 1,000 people)",2014,9.8
Jamaica,"Death rate, crude (per 1,000 people)",2014,6.238
Jordan,"Death rate, crude (per 1,000 people)",2014,3.361
Japan,"Death rate, crude (per 1,000 people)",2014,10.1
Kazakhstan,"Death rate, crude (per 1,000 people)",2014,7.65
Kenya,"Death rate, crude (per 1,000 people)",2014,7.304
Kyrgyz Republic,"Death rate, crude (per 1,000 people)",2014,6.1
Cambodia,"Death rate, crude (per 1,000 people)",2014,5.756
Kiribati,"Death rate, crude (per 1,000 people)",2014,6.727
St. Kitts and Nevis,"Death rate, crude (per 1,000 people)",2014,9.612
"Korea, Rep.","Death rate, crude (per 1,000 people)",2014,5.3
Kuwait,"Death rate, crude (per 1,000 people)",2014,1.695
Latin America & Caribbean (excluding high income),"Death rate, crude (per 1,000 people)",2014,6.145347646
Lao PDR,"Death rate, crude (per 1,000 people)",2014,7.465
Lebanon,"Death rate, crude (per 1,000 people)",2014,4.221
Liberia,"Death rate, crude (per 1,000 people)",2014,9.799
Libya,"Death rate, crude (per 1,000 people)",2014,5.43
St. Lucia,"Death rate, crude (per 1,000 people)",2014,7.724
Latin America & Caribbean,"Death rate, crude (per 1,000 people)",2014,6.16514939
Least developed countries: UN classification,"Death rate, crude (per 1,000 people)",2014,8.056835757
Low income,"Death rate, crude (per 1,000 people)",2014,8.66828316
Liechtenstein,"Death rate, crude (per 1,000 people)",2014,7.2
Sri Lanka,"Death rate, crude (per 1,000 people)",2014,6.979
Lower middle income,"Death rate, crude (per 1,000 people)",2014,7.279980844
Low & middle income,"Death rate, crude (per 1,000 people)",2014,7.273038945
Lesotho,"Death rate, crude (per 1,000 people)",2014,15.519
Late-demographic dividend,"Death rate, crude (per 1,000 people)",2014,7.380595844
Lithuania,"Death rate, crude (per 1,000 people)",2014,13.7
Luxembourg,"Death rate, crude (per 1,000 people)",2014,6.9
Latvia,"Death rate, crude (per 1,000 people)",2014,14.3
"Macao SAR, China","Death rate, crude (per 1,000 people)",2014,3.768
St. Martin (French part),"Death rate, crude (per 1,000 people)",2014,3.862
Morocco,"Death rate, crude (per 1,000 people)",2014,5.741
Monaco,"Death rate, crude (per 1,000 people)",2014,
Moldova,"Death rate, crude (per 1,000 people)",2014,14.166
Madagascar,"Death rate, crude (per 1,000 people)",2014,7.076
Maldives,"Death rate, crude (per 1,000 people)",2014,2.718
Middle East & North Africa,"Death rate, crude (per 1,000 people)",2014,5.00724811
Mexico,"Death rate, crude (per 1,000 people)",2014,5.805
Marshall Islands,"Death rate, crude (per 1,000 people)",2014,6.94
Middle income,"Death rate, crude (per 1,000 people)",2014,7.125324131
North Macedonia,"Death rate, crude (per 1,000 people)",2014,9.5
Mali,"Death rate, crude (per 1,000 people)",2014,10.548
Malta,"Death rate, crude (per 1,000 people)",2014,7.5
Myanmar,"Death rate, crude (per 1,000 people)",2014,8.804
Middle East & North Africa (excluding high income),"Death rate, crude (per 1,000 people)",2014,5.412443816
Montenegro,"Death rate, crude (per 1,000 people)",2014,9.7
Mongolia,"Death rate, crude (per 1,000 people)",2014,6.276
Northern Mariana Islands,"Death rate, crude (per 1,000 people)",2014,4.3
Mozambique,"Death rate, crude (per 1,000 people)",2014,10.005
Mauritania,"Death rate, crude (per 1,000 people)",2014,8.301
Mauritius,"Death rate, crude (per 1,000 people)",2014,7.7
Malawi,"Death rate, crude (per 1,000 people)",2014,8.376
Malaysia,"Death rate, crude (per 1,000 people)",2014,4.981
North America,"Death rate, crude (per 1,000 people)",2014,8.143099057
Namibia,"Death rate, crude (per 1,000 people)",2014,9.427
New Caledonia,"Death rate, crude (per 1,000 people)",2014,5.2
Niger,"Death rate, crude (per 1,000 people)",2014,9.016
Nigeria,"Death rate, crude (per 1,000 people)",2014,13.892
Nicaragua,"Death rate, crude (per 1,000 people)",2014,4.597
Netherlands,"Death rate, crude (per 1,000 people)",2014,8.3
Norway,"Death rate, crude (per 1,000 people)",2014,7.9
Nepal,"Death rate, crude (per 1,000 people)",2014,6.981
Nauru,"Death rate, crude (per 1,000 people)",2014,7.13
New Zealand,"Death rate, crude (per 1,000 people)",2014,6.87
OECD members,"Death rate, crude (per 1,000 people)",2014,8.118703193
Oman,"Death rate, crude (per 1,000 people)",2014,2.243
Other small states,"Death rate, crude (per 1,000 people)",2014,7.54068116
Pakistan,"Death rate, crude (per 1,000 people)",2014,7.274
Panama,"Death rate, crude (per 1,000 people)",2014,4.856
Peru,"Death rate, crude (per 1,000 people)",2014,6.612
Philippines,"Death rate, crude (per 1,000 people)",2014,5.704
Palau,"Death rate, crude (per 1,000 people)",2014,9.5
Papua New Guinea,"Death rate, crude (per 1,000 people)",2014,6.734
Poland,"Death rate, crude (per 1,000 people)",2014,9.9
Pre-demographic dividend,"Death rate, crude (per 1,000 people)",2014,9.820512735
Puerto Rico,"Death rate, crude (per 1,000 people)",2014,8.5
"Korea, Dem. People's Rep.","Death rate, crude (per 1,000 people)",2014,8.183
Portugal,"Death rate, crude (per 1,000 people)",2014,10.1
Paraguay,"Death rate, crude (per 1,000 people)",2014,5.481
West Bank and Gaza,"Death rate, crude (per 1,000 people)",2014,3.829
Pacific island small states,"Death rate, crude (per 1,000 people)",2014,6.485718321
Post-demographic dividend,"Death rate, crude (per 1,000 people)",2014,9.070843397
French Polynesia,"Death rate, crude (per 1,000 people)",2014,2.952
Qatar,"Death rate, crude (per 1,000 people)",2014,1.102
Romania,"Death rate, crude (per 1,000 people)",2014,12.8
Russian Federation,"Death rate, crude (per 1,000 people)",2014,13.1
Rwanda,"Death rate, crude (per 1,000 people)",2014,6.953
South Asia,"Death rate, crude (per 1,000 people)",2014,6.783088979
Saudi Arabia,"Death rate, crude (per 1,000 people)",2014,2.488
Sudan,"Death rate, crude (per 1,000 people)",2014,7.143
Senegal,"Death rate, crude (per 1,000 people)",2014,6.318
Singapore,"Death rate, crude (per 1,000 people)",2014,4.7
Solomon Islands,"Death rate, crude (per 1,000 people)",2014,5.407
Sierra Leone,"Death rate, crude (per 1,000 people)",2014,11.219
El Salvador,"Death rate, crude (per 1,000 people)",2014,7.168
San Marino,"Death rate, crude (per 1,000 people)",2014,7.7
Somalia,"Death rate, crude (per 1,000 people)",2014,12.81
Serbia,"Death rate, crude (per 1,000 people)",2014,14.2
Sub-Saharan Africa (excluding high income),"Death rate, crude (per 1,000 people)",2014,9.720052322
South Sudan,"Death rate, crude (per 1,000 people)",2014,11.493
Sub-Saharan Africa,"Death rate, crude (per 1,000 people)",2014,9.719882911
Small states,"Death rate, crude (per 1,000 people)",2014,7.358546731
Sao Tome and Principe,"Death rate, crude (per 1,000 people)",2014,6.345
Suriname,"Death rate, crude (per 1,000 people)",2014,7.646
Slovak Republic,"Death rate, crude (per 1,000 people)",2014,9.5
Slovenia,"Death rate, crude (per 1,000 people)",2014,9.2
Sweden,"Death rate, crude (per 1,000 people)",2014,9.2
Eswatini,"Death rate, crude (per 1,000 people)",2014,12.193
Sint Maarten (Dutch part),"Death rate, crude (per 1,000 people)",2014,4.7
Seychelles,"Death rate, crude (per 1,000 people)",2014,7.9
Syrian Arab Republic,"Death rate, crude (per 1,000 people)",2014,8.072
Turks and Caicos Islands,"Death rate, crude (per 1,000 people)",2014,6.559
Chad,"Death rate, crude (per 1,000 people)",2014,14.022
East Asia & Pacific (IDA & IBRD countries),"Death rate, crude (per 1,000 people)",2014,7.034745967
Europe & Central Asia (IDA & IBRD countries),"Death rate, crude (per 1,000 people)",2014,10.27948218
Togo,"Death rate, crude (per 1,000 people)",2014,9.438
Thailand,"Death rate, crude (per 1,000 people)",2014,6.627
Tajikistan,"Death rate, crude (per 1,000 people)",2014,5.512
Turkmenistan,"Death rate, crude (per 1,000 people)",2014,6.567
Latin America & the Caribbean (IDA & IBRD countries),"Death rate, crude (per 1,000 people)",2014,6.100152228
Timor-Leste,"Death rate, crude (per 1,000 people)",2014,7.579
Middle East & North Africa (IDA & IBRD countries),"Death rate, crude (per 1,000 people)",2014,5.430470681
Tonga,"Death rate, crude (per 1,000 people)",2014,6.744
South Asia (IDA & IBRD),"Death rate, crude (per 1,000 people)",2014,6.783088979
Sub-Saharan Africa (IDA & IBRD countries),"Death rate, crude (per 1,000 people)",2014,9.719882911
Trinidad and Tobago,"Death rate, crude (per 1,000 people)",2014,6.739
Tunisia,"Death rate, crude (per 1,000 people)",2014,5.715
Turkiye,"Death rate, crude (per 1,000 people)",2014,5.046
Tuvalu,"Death rate, crude (per 1,000 people)",2014,10.098
Tanzania,"Death rate, crude (per 1,000 people)",2014,7.252
Uganda,"Death rate, crude (per 1,000 people)",2014,6.99
Ukraine,"Death rate, crude (per 1,000 people)",2014,14.7
Upper middle income,"Death rate, crude (per 1,000 people)",2014,6.968947424
Uruguay,"Death rate, crude (per 1,000 people)",2014,9.508
United States,"Death rate, crude (per 1,000 people)",2014,8.237
Uzbekistan,"Death rate, crude (per 1,000 people)",2014,4.9
St. Vincent and the Grenadines,"Death rate, crude (per 1,000 people)",2014,7.858
"Venezuela, RB","Death rate, crude (per 1,000 people)",2014,5.971
British Virgin Islands,"Death rate, crude (per 1,000 people)",2014,5.553
Virgin Islands (U.S.),"Death rate, crude (per 1,000 people)",2014,7.1
Viet Nam,"Death rate, crude (per 1,000 people)",2014,6.373
Vanuatu,"Death rate, crude (per 1,000 people)",2014,6.048
World,"Death rate, crude (per 1,000 people)",2014,7.581873419
Samoa,"Death rate, crude (per 1,000 people)",2014,5.285
Kosovo,"Death rate, crude (per 1,000 people)",2014,4.645
"Yemen, Rep.","Death rate, crude (per 1,000 people)",2014,5.566
South Africa,"Death rate, crude (per 1,000 people)",2014,9.432
Zambia,"Death rate, crude (per 1,000 people)",2014,7.408
Zimbabwe,"Death rate, crude (per 1,000 people)",2014,9.123
Aruba,"Death rate, crude (per 1,000 people)",2015,7.968
Africa Eastern and Southern,"Death rate, crude (per 1,000 people)",2015,8.239618841
Afghanistan,"Death rate, crude (per 1,000 people)",2015,7.331
Africa Western and Central,"Death rate, crude (per 1,000 people)",2015,11.35247571
Angola,"Death rate, crude (per 1,000 people)",2015,8.826
Albania,"Death rate, crude (per 1,000 people)",2015,7.947
Andorra,"Death rate, crude (per 1,000 people)",2015,
Arab World,"Death rate, crude (per 1,000 people)",2015,5.451670485
United Arab Emirates,"Death rate, crude (per 1,000 people)",2015,1.014
Argentina,"Death rate, crude (per 1,000 people)",2015,7.543
Armenia,"Death rate, crude (per 1,000 people)",2015,9.607
American Samoa,"Death rate, crude (per 1,000 people)",2015,
Antigua and Barbuda,"Death rate, crude (per 1,000 people)",2015,5.649
Australia,"Death rate, crude (per 1,000 people)",2015,6.6
Austria,"Death rate, crude (per 1,000 people)",2015,9.6
Azerbaijan,"Death rate, crude (per 1,000 people)",2015,5.7
Burundi,"Death rate, crude (per 1,000 people)",2015,8.553
Belgium,"Death rate, crude (per 1,000 people)",2015,9.8
Benin,"Death rate, crude (per 1,000 people)",2015,9.857
Burkina Faso,"Death rate, crude (per 1,000 people)",2015,9.634
Bangladesh,"Death rate, crude (per 1,000 people)",2015,5.776
Bulgaria,"Death rate, crude (per 1,000 people)",2015,15.3
Bahrain,"Death rate, crude (per 1,000 people)",2015,2.109
"Bahamas, The","Death rate, crude (per 1,000 people)",2015,6.724
Bosnia and Herzegovina,"Death rate, crude (per 1,000 people)",2015,12.011
Belarus,"Death rate, crude (per 1,000 people)",2015,12.6
Belize,"Death rate, crude (per 1,000 people)",2015,4.7
Bermuda,"Death rate, crude (per 1,000 people)",2015,7.7
Bolivia,"Death rate, crude (per 1,000 people)",2015,7.216
Brazil,"Death rate, crude (per 1,000 people)",2015,6.433
Barbados,"Death rate, crude (per 1,000 people)",2015,8.772
Brunei Darussalam,"Death rate, crude (per 1,000 people)",2015,4.29
Bhutan,"Death rate, crude (per 1,000 people)",2015,6.759
Botswana,"Death rate, crude (per 1,000 people)",2015,7.435
Central African Republic,"Death rate, crude (per 1,000 people)",2015,12.15
Canada,"Death rate, crude (per 1,000 people)",2015,7.4
Central Europe and the Baltics,"Death rate, crude (per 1,000 people)",2015,11.8380896
Switzerland,"Death rate, crude (per 1,000 people)",2015,8.2
Channel Islands,"Death rate, crude (per 1,000 people)",2015,8.477711326
Chile,"Death rate, crude (per 1,000 people)",2015,6.121
China,"Death rate, crude (per 1,000 people)",2015,7.07
Cote d'Ivoire,"Death rate, crude (per 1,000 people)",2015,9.543
Cameroon,"Death rate, crude (per 1,000 people)",2015,9.179
"Congo, Dem. Rep.","Death rate, crude (per 1,000 people)",2015,10.396
"Congo, Rep.","Death rate, crude (per 1,000 people)",2015,7.196
Colombia,"Death rate, crude (per 1,000 people)",2015,5.168
Comoros,"Death rate, crude (per 1,000 people)",2015,8.685
Cabo Verde,"Death rate, crude (per 1,000 people)",2015,5.695
Costa Rica,"Death rate, crude (per 1,000 people)",2015,5.034
Caribbean small states,"Death rate, crude (per 1,000 people)",2015,7.202422537
Cuba,"Death rate, crude (per 1,000 people)",2015,9.063
Curacao,"Death rate, crude (per 1,000 people)",2015,8.8
Cayman Islands,"Death rate, crude (per 1,000 people)",2015,2.9
Cyprus,"Death rate, crude (per 1,000 people)",2015,6.358
Czechia,"Death rate, crude (per 1,000 people)",2015,10.5
Germany,"Death rate, crude (per 1,000 people)",2015,11.3
Djibouti,"Death rate, crude (per 1,000 people)",2015,8.598
Dominica,"Death rate, crude (per 1,000 people)",2015,10.93
Denmark,"Death rate, crude (per 1,000 people)",2015,9.2
Dominican Republic,"Death rate, crude (per 1,000 people)",2015,5.883
Algeria,"Death rate, crude (per 1,000 people)",2015,4.437
East Asia & Pacific (excluding high income),"Death rate, crude (per 1,000 people)",2015,7.023444768
Early-demographic dividend,"Death rate, crude (per 1,000 people)",2015,6.538403848
East Asia & Pacific,"Death rate, crude (per 1,000 people)",2015,7.153939233
Europe & Central Asia (excluding high income),"Death rate, crude (per 1,000 people)",2015,8.239399658
Europe & Central Asia,"Death rate, crude (per 1,000 people)",2015,10.12184046
Ecuador,"Death rate, crude (per 1,000 people)",2015,4.773
"Egypt, Arab Rep.","Death rate, crude (per 1,000 people)",2015,5.823
Euro area,"Death rate, crude (per 1,000 people)",2015,10.09416287
Eritrea,"Death rate, crude (per 1,000 people)",2015,6.654
Spain,"Death rate, crude (per 1,000 people)",2015,9.1
Estonia,"Death rate, crude (per 1,000 people)",2015,11.6
Ethiopia,"Death rate, crude (per 1,000 people)",2015,7.208
European Union,"Death rate, crude (per 1,000 people)",2015,10.39666751
Fragile and conflict affected situations,"Death rate, crude (per 1,000 people)",2015,9.712209728
Finland,"Death rate, crude (per 1,000 people)",2015,9.6
Fiji,"Death rate, crude (per 1,000 people)",2015,8.05
France,"Death rate, crude (per 1,000 people)",2015,8.9
Faroe Islands,"Death rate, crude (per 1,000 people)",2015,7.8
"Micronesia, Fed. Sts.","Death rate, crude (per 1,000 people)",2015,5.008
Gabon,"Death rate, crude (per 1,000 people)",2015,7.418
United Kingdom,"Death rate, crude (per 1,000 people)",2015,9.2
Georgia,"Death rate, crude (per 1,000 people)",2015,12.531
Ghana,"Death rate, crude (per 1,000 people)",2015,7.773
Gibraltar,"Death rate, crude (per 1,000 people)",2015,8.606
Guinea,"Death rate, crude (per 1,000 people)",2015,10.702
"Gambia, The","Death rate, crude (per 1,000 people)",2015,7.74
Guinea-Bissau,"Death rate, crude (per 1,000 people)",2015,9.223
Equatorial Guinea,"Death rate, crude (per 1,000 people)",2015,9.616
Greece,"Death rate, crude (per 1,000 people)",2015,11.2
Grenada,"Death rate, crude (per 1,000 people)",2015,7.572
Greenland,"Death rate, crude (per 1,000 people)",2015,8.4
Guatemala,"Death rate, crude (per 1,000 people)",2015,5.071
Guam,"Death rate, crude (per 1,000 people)",2015,5.958
Guyana,"Death rate, crude (per 1,000 people)",2015,7.431
High income,"Death rate, crude (per 1,000 people)",2015,9.221758203
"Hong Kong SAR, China","Death rate, crude (per 1,000 people)",2015,6.3
Honduras,"Death rate, crude (per 1,000 people)",2015,4.147
Heavily indebted poor countries (HIPC),"Death rate, crude (per 1,000 people)",2015,8.318840422
Croatia,"Death rate, crude (per 1,000 people)",2015,12.9
Haiti,"Death rate, crude (per 1,000 people)",2015,8.181
Hungary,"Death rate, crude (per 1,000 people)",2015,13.4
IBRD only,"Death rate, crude (per 1,000 people)",2015,7.052920649
IDA & IBRD total,"Death rate, crude (per 1,000 people)",2015,7.377855281
IDA total,"Death rate, crude (per 1,000 people)",2015,8.337961889
IDA blend,"Death rate, crude (per 1,000 people)",2015,9.46173443
Indonesia,"Death rate, crude (per 1,000 people)",2015,7.46
IDA only,"Death rate, crude (per 1,000 people)",2015,7.771825729
Isle of Man,"Death rate, crude (per 1,000 people)",2015,10.905
India,"Death rate, crude (per 1,000 people)",2015,6.67
Not classified,"Death rate, crude (per 1,000 people)",2015,
Ireland,"Death rate, crude (per 1,000 people)",2015,6.4
"Iran, Islamic Rep.","Death rate, crude (per 1,000 people)",2015,4.842
Iraq,"Death rate, crude (per 1,000 people)",2015,4.961
Iceland,"Death rate, crude (per 1,000 people)",2015,6.6
Israel,"Death rate, crude (per 1,000 people)",2015,5.3
Italy,"Death rate, crude (per 1,000 people)",2015,10.7
Jamaica,"Death rate, crude (per 1,000 people)",2015,6.653
Jordan,"Death rate, crude (per 1,000 people)",2015,3.169
Japan,"Death rate, crude (per 1,000 people)",2015,10.3
Kazakhstan,"Death rate, crude (per 1,000 people)",2015,7.46
Kenya,"Death rate, crude (per 1,000 people)",2015,7.361
Kyrgyz Republic,"Death rate, crude (per 1,000 people)",2015,5.8
Cambodia,"Death rate, crude (per 1,000 people)",2015,5.81
Kiribati,"Death rate, crude (per 1,000 people)",2015,6.623
St. Kitts and Nevis,"Death rate, crude (per 1,000 people)",2015,9.763
"Korea, Rep.","Death rate, crude (per 1,000 people)",2015,5.4
Kuwait,"Death rate, crude (per 1,000 people)",2015,1.761
Latin America & Caribbean (excluding high income),"Death rate, crude (per 1,000 people)",2015,6.254229561
Lao PDR,"Death rate, crude (per 1,000 people)",2015,7.513
Lebanon,"Death rate, crude (per 1,000 people)",2015,4.235
Liberia,"Death rate, crude (per 1,000 people)",2015,9.715
Libya,"Death rate, crude (per 1,000 people)",2015,5.427
St. Lucia,"Death rate, crude (per 1,000 people)",2015,7.706
Latin America & Caribbean,"Death rate, crude (per 1,000 people)",2015,6.262189154
Least developed countries: UN classification,"Death rate, crude (per 1,000 people)",2015,7.886021577
Low income,"Death rate, crude (per 1,000 people)",2015,8.440182522
Liechtenstein,"Death rate, crude (per 1,000 people)",2015,6.7
Sri Lanka,"Death rate, crude (per 1,000 people)",2015,6.98
Lower middle income,"Death rate, crude (per 1,000 people)",2015,7.181654385
Low & middle income,"Death rate, crude (per 1,000 people)",2015,7.205425066
Lesotho,"Death rate, crude (per 1,000 people)",2015,14.825
Late-demographic dividend,"Death rate, crude (per 1,000 people)",2015,7.37315131
Lithuania,"Death rate, crude (per 1,000 people)",2015,14.4
Luxembourg,"Death rate, crude (per 1,000 people)",2015,7.0
Latvia,"Death rate, crude (per 1,000 people)",2015,14.4
"Macao SAR, China","Death rate, crude (per 1,000 people)",2015,3.851
St. Martin (French part),"Death rate, crude (per 1,000 people)",2015,4.257
Morocco,"Death rate, crude (per 1,000 people)",2015,5.705
Monaco,"Death rate, crude (per 1,000 people)",2015,7.6
Moldova,"Death rate, crude (per 1,000 people)",2015,14.133
Madagascar,"Death rate, crude (per 1,000 people)",2015,7.049
Maldives,"Death rate, crude (per 1,000 people)",2015,2.718
Middle East & North Africa,"Death rate, crude (per 1,000 people)",2015,4.956075156
Mexico,"Death rate, crude (per 1,000 people)",2015,6.007
Marshall Islands,"Death rate, crude (per 1,000 people)",2015,6.975
Middle income,"Death rate, crude (per 1,000 people)",2015,7.072974864
North Macedonia,"Death rate, crude (per 1,000 people)",2015,9.9
Mali,"Death rate, crude (per 1,000 people)",2015,10.211
Malta,"Death rate, crude (per 1,000 people)",2015,7.7
Myanmar,"Death rate, crude (per 1,000 people)",2015,8.673
Middle East & North Africa (excluding high income),"Death rate, crude (per 1,000 people)",2015,5.346097652
Montenegro,"Death rate, crude (per 1,000 people)",2015,10.2
Mongolia,"Death rate, crude (per 1,000 people)",2015,6.158
Northern Mariana Islands,"Death rate, crude (per 1,000 people)",2015,
Mozambique,"Death rate, crude (per 1,000 people)",2015,9.506
Mauritania,"Death rate, crude (per 1,000 people)",2015,7.979
Mauritius,"Death rate, crude (per 1,000 people)",2015,7.7
Malawi,"Death rate, crude (per 1,000 people)",2015,8.005
Malaysia,"Death rate, crude (per 1,000 people)",2015,5.096
North America,"Death rate, crude (per 1,000 people)",2015,8.335708154
Namibia,"Death rate, crude (per 1,000 people)",2015,9.077
New Caledonia,"Death rate, crude (per 1,000 people)",2015,5.4
Niger,"Death rate, crude (per 1,000 people)",2015,8.799
Nigeria,"Death rate, crude (per 1,000 people)",2015,13.803
Nicaragua,"Death rate, crude (per 1,000 people)",2015,4.635
Netherlands,"Death rate, crude (per 1,000 people)",2015,8.7
Norway,"Death rate, crude (per 1,000 people)",2015,7.8
Nepal,"Death rate, crude (per 1,000 people)",2015,7.376
Nauru,"Death rate, crude (per 1,000 people)",2015,6.933
New Zealand,"Death rate, crude (per 1,000 people)",2015,6.85
OECD members,"Death rate, crude (per 1,000 people)",2015,8.407547801
Oman,"Death rate, crude (per 1,000 people)",2015,2.205
Other small states,"Death rate, crude (per 1,000 people)",2015,7.453088654
Pakistan,"Death rate, crude (per 1,000 people)",2015,7.097
Panama,"Death rate, crude (per 1,000 people)",2015,4.875
Peru,"Death rate, crude (per 1,000 people)",2015,6.438
Philippines,"Death rate, crude (per 1,000 people)",2015,5.736
Palau,"Death rate, crude (per 1,000 people)",2015,7.7
Papua New Guinea,"Death rate, crude (per 1,000 people)",2015,6.585
Poland,"Death rate, crude (per 1,000 people)",2015,10.4
Pre-demographic dividend,"Death rate, crude (per 1,000 people)",2015,9.61285993
Puerto Rico,"Death rate, crude (per 1,000 people)",2015,8.084
